Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
CUST-1452,791,2,3382.54,3,1,2,312,6,Potential Loyalists
CUST-1453,240,4,38158.57,4,4,5,445,13,Champions
CUST-1454,565,4,22795.309999999998,3,4,4,344,11,Loyal Customers
CUST-1456,534,4,49131.19,3,4,5,345,12,Loyal Customers
CUST-1457,1421,4,39331.96000000001,1,4,5,145,10,At Risk
CUST-1458,1112,1,10311.24,2,1,3,213,6,Lost
CUST-1459,5,3,20891.52,5,3,4,534,12,Loyal Customers
CUST-1460,666,5,11547.310000000001,3,5,3,353,11,Loyal Customers
CUST-1461,982,3,6022.12,2,3,2,232,7,At Risk
CUST-1463,675,3,11600.61,3,3,3,333,9,Loyal Customers
CUST-1464,597,4,3000.16,3,4,2,342,9,Potential Loyalists
CUST-1465,506,1,150.4,3,1,1,311,5,Potential Loyalists
CUST-1466,764,3,39411.35,3,3,5,335,11,Loyal Customers
CUST-1467,1127,3,4459.84,2,3,2,232,7,At Risk
CUST-1468,1043,2,2736.13,2,1,2,212,5,Lost
CUST-1469,1662,2,6941.419999999999,1,1,3,113,5,Lost
CUST-1470,160,5,15334.359999999999,5,5,4,554,14,Champions
CUST-1471,1584,2,5228.549999999999,1,1,2,112,4,Lost
CUST-1472,600,4,20948.35,3,4,4,344,11,Loyal Customers
CUST-1473,2,4,58046.2,5,4,5,545,14,Champions
CUST-1474,680,4,7871.8099999999995,3,4,3,343,10,Loyal Customers
CUST-1475,167,5,17469.56,5,5,4,554,14,Champions
CUST-1476,406,6,49727.45,4,5,5,455,14,Champions
CUST-1477,183,1,1194.1200000000001,5,1,1,511,7,New Customers
CUST-1478,278,5,8616.220000000001,4,5,3,453,12,Loyal Customers
CUST-1479,1258,2,474.09000000000003,2,1,1,211,4,Lost
CUST-1480,422,6,71773.27,4,5,5,455,14,Champions
CUST-1482,21,3,3119.46,5,3,2,532,10,Potential Loyalists
CUST-1483,381,7,72819.97,4,5,5,455,14,Champions
CUST-1484,2055,1,3414.6200000000003,1,1,2,112,4,Lost
CUST-1485,1846,3,10043.18,1,3,3,133,7,At Risk
CUST-1486,232,2,7242.29,4,1,3,413,8,New Customers
CUST-1488,121,7,65657.16,5,5,5,555,15,Champions
CUST-1489,167,3,7553.58,5,3,3,533,11,Loyal Customers
CUST-1490,408,3,6195.29,4,3,3,433,10,Loyal Customers
CUST-1491,2250,1,1662.84,1,1,1,111,3,Lost
CUST-1492,491,4,21663.45,3,4,4,344,11,Loyal Customers
CUST-1493,942,3,4596.23,2,3,2,232,7,At Risk
CUST-1494,512,5,12258.869999999999,3,5,3,353,11,Loyal Customers
CUST-1495,1200,2,1601.9,2,1,1,211,4,Lost
CUST-1496,404,4,7648.240000000001,4,4,3,443,11,Loyal Customers
CUST-1497,749,4,4620.62,3,4,2,342,9,Potential Loyalists
CUST-1498,406,3,13161.19,4,3,3,433,10,Loyal Customers
CUST-1499,723,4,20810.260000000002,3,4,4,344,11,Loyal Customers
CUST-1501,829,2,35264.34,2,1,5,215,8,Lost
CUST-1502,1080,2,9370.310000000001,2,1,3,213,6,Lost
CUST-1503,80,2,2397.84,5,1,1,511,7,New Customers
CUST-1504,293,4,4358.59,4,4,2,442,10,Potential Loyalists
CUST-1505,171,4,15857.45,5,4,4,544,13,Champions
CUST-1506,2069,1,3682.3599999999997,1,1,2,112,4,Lost
CUST-1507,1471,1,915.23,1,1,1,111,3,Lost
CUST-1508,310,3,19766.960000000003,4,3,4,434,11,Loyal Customers
CUST-1509,925,5,52914.11,2,5,5,255,12,At Risk
CUST-1510,2581,1,1863.94,1,1,1,111,3,Lost
CUST-1511,420,3,10058.289999999999,4,3,3,433,10,Loyal Customers
CUST-1512,266,2,2567.41,4,1,2,412,7,New Customers
CUST-1513,686,4,70933.09999999999,3,4,5,345,12,Loyal Customers
CUST-1515,43,3,1828.09,5,3,1,531,9,Potential Loyalists
CUST-1517,515,6,9070.55,3,5,3,353,11,Loyal Customers
CUST-1518,22,4,33485.32,5,4,5,545,14,Champions
CUST-1519,772,2,7901.299999999999,3,1,3,313,7,Potential Loyalists
CUST-1520,412,2,43712.12,4,1,5,415,10,New Customers
CUST-1522,846,3,40731.020000000004,2,3,5,235,10,At Risk
CUST-1523,2218,2,3519.0399999999995,1,2,2,122,5,Lost
CUST-1524,251,5,27928.02,4,5,5,455,14,Champions
CUST-1525,1973,3,23998.089999999997,1,3,4,134,8,At Risk
CUST-1526,771,2,1962.95,3,2,1,321,6,Potential Loyalists
CUST-1527,101,3,2902.7999999999997,5,3,2,532,10,Potential Loyalists
CUST-1528,196,4,38737.19000000001,5,4,5,545,14,Champions
CUST-1530,2080,1,27082.44,1,1,4,114,6,Lost
CUST-1531,753,1,19421.16,3,1,4,314,8,Potential Loyalists
CUST-1532,112,4,71980.9,5,4,5,545,14,Champions
CUST-1533,323,5,30860.45,4,5,5,455,14,Champions
CUST-1534,295,1,119.21,4,1,1,411,6,New Customers
CUST-1535,1090,3,11149.86,2,3,3,233,8,At Risk
CUST-1536,340,3,27264.02,4,3,4,434,11,Loyal Customers
CUST-1537,193,3,41642.9,5,3,5,535,13,Loyal Customers
CUST-1538,111,3,3587.1000000000004,5,3,2,532,10,Potential Loyalists
CUST-1539,389,2,3425.1200000000003,4,2,2,422,8,New Customers
CUST-1540,44,9,78706.51999999999,5,5,5,555,15,Champions
CUST-1541,253,5,16272.380000000001,4,5,4,454,13,Champions
CUST-1542,481,2,8796.310000000001,3,2,3,323,8,Potential Loyalists
CUST-1543,353,2,9460.4,4,2,3,423,9,New Customers
CUST-1544,1215,1,1293.4,2,1,1,211,4,Lost
CUST-1545,89,2,5021.87,5,2,2,522,9,New Customers
CUST-1546,10,3,12237.050000000001,5,3,3,533,11,Loyal Customers
CUST-1547,2010,2,4056.49,1,2,2,122,5,Lost
CUST-1548,142,3,6550.05,5,3,3,533,11,Loyal Customers
CUST-1549,267,3,15022.14,4,3,4,434,11,Loyal Customers
CUST-1550,71,3,7451.85,5,3,3,533,11,Loyal Customers
CUST-1551,448,4,10207.55,4,4,3,443,11,Loyal Customers
CUST-1552,103,3,57673.65,5,3,5,535,13,Loyal Customers
CUST-1553,346,4,5263.879999999999,4,4,2,442,10,Potential Loyalists
CUST-1554,637,3,28161.37,3,3,5,335,11,Loyal Customers
CUST-1555,112,1,190.55,5,1,1,511,7,New Customers
CUST-1556,806,4,16411.22,3,4,4,344,11,Loyal Customers
CUST-1557,1058,1,1452.22,2,1,1,211,4,Lost
CUST-1558,326,2,4199.0,4,2,2,422,8,New Customers
CUST-1559,574,3,17098.13,3,3,4,334,10,Loyal Customers
CUST-1560,1277,1,434.54999999999995,2,1,1,211,4,Lost
CUST-1561,2141,3,5061.71,1,3,2,132,6,At Risk
CUST-1562,858,2,4496.25,2,2,2,222,6,Lost
CUST-1563,1197,3,4290.5,2,3,2,232,7,At Risk
CUST-1564,354,6,33043.909999999996,4,5,5,455,14,Champions
CUST-1565,2199,2,2571.45,1,2,2,122,5,Lost
CUST-1566,1702,1,899.5999999999999,1,1,1,111,3,Lost
CUST-1567,391,1,2738.16,4,1,2,412,7,New Customers
CUST-1568,2319,1,1535.09,1,1,1,111,3,Lost
CUST-1569,2612,1,1698.6299999999999,1,1,1,111,3,Lost
CUST-1570,1945,2,2977.84,1,2,2,122,5,Lost
CUST-1571,2113,2,4569.12,1,2,2,122,5,Lost
CUST-1572,181,2,194.88,5,2,1,521,8,New Customers
CUST-1573,654,2,14887.189999999999,3,2,4,324,9,Potential Loyalists
CUST-1574,659,2,13622.36,3,2,4,324,9,Potential Loyalists
CUST-1575,2375,2,3495.05,1,2,2,122,5,Lost
CUST-1576,168,4,13039.55,5,4,3,543,12,Loyal Customers
CUST-1577,208,6,66357.75,4,5,5,455,14,Champions
CUST-1578,26,7,28946.850000000002,5,5,5,555,15,Champions
CUST-1579,320,4,39088.42,4,4,5,445,13,Champions
CUST-1580,2444,2,31774.89,1,2,5,125,8,Lost
CUST-1581,262,3,4603.42,4,3,2,432,9,Potential Loyalists
CUST-1582,91,4,17331.7,5,4,4,544,13,Champions
CUST-1583,36,3,2022.5,5,3,1,531,9,Potential Loyalists
CUST-1584,448,4,18236.329999999998,4,4,4,444,12,Champions
CUST-1585,389,3,21555.62,4,3,4,434,11,Loyal Customers
CUST-1586,1281,4,12595.26,2,4,3,243,9,At Risk
CUST-1587,1396,2,1861.16,1,2,1,121,4,Lost
CUST-1588,2264,2,3571.3899999999994,1,2,2,122,5,Lost
CUST-1589,225,2,8735.03,4,2,3,423,9,New Customers
CUST-1590,354,3,33948.8,4,3,5,435,12,Loyal Customers
CUST-1591,266,4,11656.33,4,4,3,443,11,Loyal Customers
CUST-1592,1044,3,4338.67,2,3,2,232,7,At Risk
CUST-1593,1896,2,17642.65,1,2,4,124,7,Lost
CUST-1594,1429,3,24373.16,1,3,4,134,8,At Risk
CUST-1595,397,2,10051.53,4,2,3,423,9,New Customers
CUST-1596,18,5,9571.08,5,5,3,553,13,Loyal Customers
CUST-1597,609,1,2525.4,3,1,1,311,5,Potential Loyalists
CUST-1598,531,3,2701.59,3,3,2,332,8,Potential Loyalists
CUST-1599,769,4,19424.94,3,4,4,344,11,Loyal Customers
CUST-1600,187,3,4859.42,5,3,2,532,10,Potential Loyalists
CUST-1601,541,3,38616.62,3,3,5,335,11,Loyal Customers
CUST-1603,266,6,36998.02,4,5,5,455,14,Champions
CUST-1604,215,5,16447.68,4,5,4,454,13,Champions
CUST-1605,118,5,29840.790000000005,5,5,5,555,15,Champions
CUST-1606,1419,2,7385.570000000001,1,2,3,123,6,Lost
CUST-1607,2218,1,176.54999999999998,1,1,1,111,3,Lost
CUST-1609,698,4,10911.300000000001,3,4,3,343,10,Loyal Customers
CUST-1610,317,3,6577.58,4,3,3,433,10,Loyal Customers
CUST-1611,517,1,1655.7599999999998,3,1,1,311,5,Potential Loyalists
CUST-1612,1928,4,7823.96,1,4,3,143,8,At Risk
CUST-1613,548,1,402.62,3,1,1,311,5,Potential Loyalists
CUST-1614,1190,3,18497.000000000004,2,3,4,234,9,At Risk
CUST-1616,870,2,3407.66,2,2,2,222,6,Lost
CUST-1617,714,2,1665.6999999999998,3,2,1,321,6,Potential Loyalists
CUST-1618,340,4,12828.079999999998,4,4,3,443,11,Loyal Customers
CUST-1619,642,4,27289.79,3,4,4,344,11,Loyal Customers
CUST-1620,85,3,2493.01,5,3,1,531,9,Potential Loyalists
CUST-1621,3,2,13195.54,5,2,3,523,10,New Customers
CUST-1622,460,10,49640.75,4,5,5,455,14,Champions
CUST-1623,231,3,13295.74,4,3,3,433,10,Loyal Customers
CUST-1625,497,1,2822.0899999999997,3,1,2,312,6,Potential Loyalists
CUST-1626,53,4,24734.49,5,4,4,544,13,Champions
CUST-1627,206,6,44490.7,4,5,5,455,14,Champions
CUST-1628,564,3,4732.43,3,3,2,332,8,Potential Loyalists
CUST-1629,407,2,6178.98,4,2,3,423,9,New Customers
CUST-1630,119,3,3815.5999999999995,5,3,2,532,10,Potential Loyalists
CUST-1631,2091,2,6000.08,1,2,2,122,5,Lost
CUST-1632,287,1,1217.4199999999998,4,1,1,411,6,New Customers
CUST-1633,1479,2,5249.080000000001,1,2,2,122,5,Lost
CUST-1634,1106,4,7947.009999999999,2,4,3,243,9,At Risk
CUST-1635,868,2,38702.62,2,2,5,225,9,Lost
CUST-1636,135,6,15207.75,5,5,4,554,14,Champions
CUST-1637,164,1,94.83,5,1,1,511,7,New Customers
CUST-1638,58,2,13109.550000000001,5,2,3,523,10,New Customers
CUST-1639,113,1,3413.74,5,1,2,512,8,New Customers
CUST-1640,524,3,40706.81,3,3,5,335,11,Loyal Customers
CUST-1642,210,2,9793.269999999999,4,2,3,423,9,New Customers
CUST-1643,609,1,4308.360000000001,3,1,2,312,6,Potential Loyalists
CUST-1644,339,3,34526.380000000005,4,3,5,435,12,Loyal Customers
CUST-1645,548,3,4003.52,3,3,2,332,8,Potential Loyalists
CUST-1647,2418,2,30975.26,1,2,5,125,8,Lost
CUST-1648,1431,3,45333.81,1,3,5,135,9,At Risk
CUST-1649,127,4,33581.12,5,4,5,545,14,Champions
CUST-1650,305,3,3257.62,4,3,2,432,9,Potential Loyalists
CUST-1651,2225,1,1877.19,1,1,1,111,3,Lost
CUST-1653,63,2,4965.46,5,2,2,522,9,New Customers
CUST-1654,1721,2,8665.68,1,2,3,123,6,Lost
CUST-1655,274,2,1769.54,4,2,1,421,7,New Customers
CUST-1656,748,1,3633.77,3,1,2,312,6,Potential Loyalists
CUST-1657,713,2,7521.879999999999,3,2,3,323,8,Potential Loyalists
CUST-1658,0,4,29867.68,5,4,5,545,14,Champions
CUST-1659,130,4,32178.58,5,4,5,545,14,Champions
CUST-1660,446,3,2766.38,4,3,2,432,9,Potential Loyalists
CUST-1661,90,2,1836.72,5,2,1,521,8,New Customers
CUST-1662,392,2,21492.859999999997,4,2,4,424,10,New Customers
CUST-1663,238,7,13261.76,4,5,3,453,12,Loyal Customers
CUST-1664,571,5,27193.690000000002,3,5,4,354,12,Loyal Customers
CUST-1665,124,5,26662.769999999997,5,5,4,554,14,Champions
CUST-1666,320,4,11215.55,4,4,3,443,11,Loyal Customers
CUST-1667,1890,2,1312.96,1,2,1,121,4,Lost
CUST-1668,1057,2,44281.3,2,2,5,225,9,Lost
CUST-1670,64,4,31570.47,5,4,5,545,14,Champions
CUST-1671,971,3,7908.339999999999,2,3,3,233,8,At Risk
CUST-1672,1233,2,11210.77,2,2,3,223,7,Lost
CUST-1673,515,3,7499.73,3,3,3,333,9,Loyal Customers
CUST-1674,252,4,6399.72,4,4,3,443,11,Loyal Customers
CUST-1675,924,5,8934.619999999999,2,5,3,253,10,At Risk
CUST-1676,2205,1,63.699999999999996,1,1,1,111,3,Lost
CUST-1677,2388,1,15916.98,1,1,4,114,6,Lost
CUST-1678,999,6,7753.3099999999995,2,5,3,253,10,At Risk
CUST-1679,121,3,3713.42,5,3,2,532,10,Potential Loyalists
CUST-1680,1144,6,18725.18,2,5,4,254,11,At Risk
CUST-1681,46,5,23769.5,5,5,4,554,14,Champions
CUST-1682,298,3,20679.9,4,3,4,434,11,Loyal Customers
CUST-1683,56,3,6016.14,5,3,2,532,10,Potential Loyalists
CUST-1684,1506,2,5922.9,1,2,2,122,5,Lost
CUST-1685,21,2,826.06,5,2,1,521,8,New Customers
CUST-1686,1110,3,5522.24,2,3,2,232,7,At Risk
CUST-1687,882,1,30.869999999999997,2,1,1,211,4,Lost
CUST-1688,25,3,11249.95,5,3,3,533,11,Loyal Customers
CUST-1689,769,1,322.73999999999995,3,1,1,311,5,Potential Loyalists
CUST-1690,172,4,36047.060000000005,5,4,5,545,14,Champions
CUST-1691,1237,3,9975.56,2,3,3,233,8,At Risk
CUST-1692,392,4,15781.46,4,4,4,444,12,Champions
CUST-1693,1228,3,13133.050000000003,2,3,3,233,8,At Risk
CUST-1694,437,6,26790.55,4,5,4,454,13,Champions
CUST-1695,534,1,414.59999999999997,3,1,1,311,5,Potential Loyalists
CUST-1696,657,6,25315.579999999998,3,5,4,354,12,Loyal Customers
CUST-1697,720,6,11793.599999999999,3,5,3,353,11,Loyal Customers
CUST-1698,1621,1,1778.92,1,1,1,111,3,Lost
CUST-1699,857,1,26874.090000000004,2,1,4,214,7,Lost
CUST-1700,290,4,15046.369999999999,4,4,4,444,12,Champions
CUST-1703,714,2,882.8800000000001,3,2,1,321,6,Potential Loyalists
CUST-1704,569,3,66116.96,3,3,5,335,11,Loyal Customers
CUST-1705,668,1,7053.200000000001,3,1,3,313,7,Potential Loyalists
CUST-1706,601,3,16626.690000000002,3,3,4,334,10,Loyal Customers
CUST-1707,1009,3,39226.189999999995,2,3,5,235,10,At Risk
CUST-1708,31,3,3886.12,5,3,2,532,10,Potential Loyalists
CUST-1709,2158,2,9485.88,1,2,3,123,6,Lost
CUST-1710,1331,1,1062.14,2,1,1,211,4,Lost
CUST-1711,1464,1,30083.579999999998,1,1,5,115,7,Lost
CUST-1712,48,3,1881.33,5,3,1,531,9,Potential Loyalists
CUST-1713,691,2,29849.87,3,2,5,325,10,Potential Loyalists
CUST-1714,510,3,6452.09,3,3,3,333,9,Loyal Customers
CUST-1715,439,3,58172.35999999999,4,3,5,435,12,Loyal Customers
CUST-1716,147,5,18837.42,5,5,4,554,14,Champions
CUST-1717,243,2,3477.49,4,2,2,422,8,New Customers
CUST-1718,2643,1,4825.0,1,1,2,112,4,Lost
CUST-1719,251,1,447.72,4,1,1,411,6,New Customers
CUST-1720,2071,2,9487.28,1,2,3,123,6,Lost
CUST-1721,423,4,50149.82,4,4,5,445,13,Champions
CUST-1722,763,4,7252.289999999999,3,4,3,343,10,Loyal Customers
CUST-1723,418,5,4331.75,4,5,2,452,11,Potential Loyalists
CUST-1724,984,2,2061.86,2,2,1,221,5,Lost
CUST-1725,486,2,2191.77,3,2,1,321,6,Potential Loyalists
CUST-1726,181,2,6929.86,5,2,3,523,10,New Customers
CUST-1727,215,2,22529.28,4,2,4,424,10,New Customers
CUST-1728,1518,2,39935.06,1,2,5,125,8,Lost
CUST-1729,1759,3,4070.74,1,3,2,132,6,At Risk
CUST-1730,1237,3,16470.28,2,3,4,234,9,At Risk
CUST-1731,0,5,31901.44,5,5,5,555,15,Champions
CUST-1732,1192,1,490.75,2,1,1,211,4,Lost
CUST-1733,182,3,26290.15,5,3,4,534,12,Loyal Customers
CUST-1734,583,3,4998.610000000001,3,3,2,332,8,Potential Loyalists
CUST-1735,579,3,11404.11,3,3,3,333,9,Loyal Customers
CUST-1736,470,2,27027.8,3,2,4,324,9,Potential Loyalists
CUST-1737,2631,1,2982.76,1,1,2,112,4,Lost
CUST-1738,2517,1,9771.119999999999,1,1,3,113,5,Lost
CUST-1739,49,8,39338.15,5,5,5,555,15,Champions
CUST-1740,1487,1,53.949999999999996,1,1,1,111,3,Lost
CUST-1741,1341,1,36119.299999999996,2,1,5,215,8,Lost
CUST-1742,31,4,4550.68,5,4,2,542,11,Potential Loyalists
CUST-1744,436,2,3832.23,4,2,2,422,8,New Customers
CUST-1745,781,1,1577.7,3,1,1,311,5,Potential Loyalists
CUST-1746,187,5,3557.75,5,5,2,552,12,Potential Loyalists
CUST-1747,1933,1,464.88,1,1,1,111,3,Lost
CUST-1748,937,4,28869.839999999997,2,4,5,245,11,At Risk
CUST-1749,73,4,35559.689999999995,5,4,5,545,14,Champions
CUST-1750,1616,2,28082.16,1,2,5,125,8,Lost
CUST-1752,57,1,15418.16,5,1,4,514,10,New Customers
CUST-1753,761,3,7224.1900000000005,3,3,3,333,9,Loyal Customers
CUST-1754,232,3,29865.45,4,3,5,435,12,Loyal Customers
CUST-1755,2030,1,928.72,1,1,1,111,3,Lost
CUST-1756,206,4,24854.149999999998,4,4,4,444,12,Champions
CUST-1757,52,4,34530.9,5,4,5,545,14,Champions
CUST-1758,436,2,23472.16,4,2,4,424,10,New Customers
CUST-1759,463,3,2598.28,3,3,2,332,8,Potential Loyalists
CUST-1760,312,3,3083.31,4,3,2,432,9,Potential Loyalists
CUST-1762,904,3,16339.69,2,3,4,234,9,At Risk
CUST-1763,860,6,38296.43,2,5,5,255,12,At Risk
CUST-1764,41,3,7827.450000000001,5,3,3,533,11,Loyal Customers
CUST-1765,353,3,15880.660000000002,4,3,4,434,11,Loyal Customers
CUST-1766,799,3,3558.27,3,3,2,332,8,Potential Loyalists
CUST-1767,725,3,3756.7400000000002,3,3,2,332,8,Potential Loyalists
CUST-1768,2416,1,925.3400000000001,1,1,1,111,3,Lost
CUST-1769,2547,1,69.93,1,1,1,111,3,Lost
CUST-1770,234,4,29509.35,4,4,5,445,13,Champions
CUST-1771,1568,3,19285.33,1,3,4,134,8,At Risk
CUST-1772,10,5,39992.29,5,5,5,555,15,Champions
CUST-1773,79,5,24399.52,5,5,4,554,14,Champions
CUST-1774,539,3,3605.21,3,3,2,332,8,Potential Loyalists
CUST-1775,710,4,10707.5,3,4,3,343,10,Loyal Customers
CUST-1776,415,3,10063.14,4,3,3,433,10,Loyal Customers
CUST-1777,1166,2,940.0500000000001,2,2,1,221,5,Lost
CUST-1779,363,4,7892.2300000000005,4,4,3,443,11,Loyal Customers
CUST-1781,286,4,12367.05,4,4,3,443,11,Loyal Customers
CUST-1782,830,4,26686.510000000002,2,4,4,244,10,At Risk
CUST-1783,301,6,44390.350000000006,4,5,5,455,14,Champions
CUST-1784,292,5,8176.0599999999995,4,5,3,453,12,Loyal Customers
CUST-1785,1074,2,22765.51,2,2,4,224,8,Lost
CUST-1786,221,3,21228.350000000002,4,3,4,434,11,Loyal Customers
CUST-1787,607,4,9197.44,3,4,3,343,10,Loyal Customers
CUST-1788,1813,2,10520.560000000001,1,2,3,123,6,Lost
CUST-1789,1213,2,3059.38,2,2,2,222,6,Lost
CUST-1790,1346,2,19887.780000000002,1,2,4,124,7,Lost
CUST-1791,783,4,3535.3,3,4,2,342,9,Potential Loyalists
CUST-1792,2332,1,130.88,1,1,1,111,3,Lost
CUST-1793,1167,3,23038.86,2,3,4,234,9,At Risk
CUST-1794,730,3,12823.86,3,3,3,333,9,Loyal Customers
CUST-1795,671,5,7138.3,3,5,3,353,11,Loyal Customers
CUST-1796,199,4,8446.28,5,4,3,543,12,Loyal Customers
CUST-1797,62,6,14415.52,5,5,4,554,14,Champions
CUST-1798,992,1,1334.4,2,1,1,211,4,Lost
CUST-1799,664,2,12290.04,3,2,3,323,8,Potential Loyalists
CUST-1800,1725,1,28375.899999999998,1,1,5,115,7,Lost
CUST-1801,139,1,767.45,5,1,1,511,7,New Customers
CUST-1802,12,7,16770.42,5,5,4,554,14,Champions
CUST-1803,111,2,43928.100000000006,5,2,5,525,12,New Customers
CUST-1804,2,4,15323.77,5,4,4,544,13,Champions
CUST-1805,306,5,12401.78,4,5,3,453,12,Loyal Customers
CUST-1806,147,3,8092.99,5,3,3,533,11,Loyal Customers
CUST-1807,427,2,7867.46,4,2,3,423,9,New Customers
CUST-1808,1883,2,1934.85,1,2,1,121,4,Lost
CUST-1809,1095,3,9306.89,2,3,3,233,8,At Risk
CUST-1810,965,2,17970.71,2,2,4,224,8,Lost
CUST-1811,772,4,2546.04,3,4,1,341,8,Potential Loyalists
CUST-1812,104,3,27519.75,5,3,5,535,13,Loyal Customers
CUST-1813,1057,2,20034.449999999997,2,2,4,224,8,Lost
CUST-1814,1768,2,3323.71,1,2,2,122,5,Lost
CUST-1816,641,3,8139.330000000001,3,3,3,333,9,Loyal Customers
CUST-1817,1623,2,6873.31,1,2,3,123,6,Lost
CUST-1818,915,4,5154.98,2,4,2,242,8,At Risk
CUST-1819,789,1,496.2,3,1,1,311,5,Potential Loyalists
CUST-1820,1082,2,24648.19,2,2,4,224,8,Lost
CUST-1821,1348,1,2288.68,1,1,1,111,3,Lost
CUST-1822,1914,2,3949.38,1,2,2,122,5,Lost
CUST-1823,1796,2,29634.2,1,2,5,125,8,Lost
CUST-1824,632,3,1713.18,3,3,1,331,7,Potential Loyalists
CUST-1825,236,2,3712.9300000000003,4,2,2,422,8,New Customers
CUST-1826,312,4,11258.31,4,4,3,443,11,Loyal Customers
CUST-1827,194,5,5405.740000000001,5,5,2,552,12,Potential Loyalists
CUST-1828,240,2,13324.57,4,2,3,423,9,New Customers
CUST-1829,1493,1,302.1,1,1,1,111,3,Lost
CUST-1830,2439,1,1412.05,1,1,1,111,3,Lost
CUST-1831,372,3,2796.94,4,3,2,432,9,Potential Loyalists
CUST-1832,88,1,7826.400000000001,5,1,3,513,9,New Customers
CUST-1833,2008,2,37271.22,1,2,5,125,8,Lost
CUST-1834,1573,2,2449.07,1,2,1,121,4,Lost
CUST-1835,652,4,11176.289999999999,3,4,3,343,10,Loyal Customers
CUST-1836,25,2,4319.98,5,2,2,522,9,New Customers
CUST-1837,309,2,19238.22,4,2,4,424,10,New Customers
CUST-1838,1049,1,6078.24,2,1,2,212,5,Lost
CUST-1839,303,4,2365.0299999999997,4,4,1,441,9,Potential Loyalists
CUST-1840,2127,2,2670.7,1,2,2,122,5,Lost
CUST-1841,1871,1,3440.04,1,1,2,112,4,Lost
CUST-1842,996,3,2469.03,2,3,1,231,6,At Risk
CUST-1844,166,5,23579.01,5,5,4,554,14,Champions
CUST-1845,259,2,43299.78,4,2,5,425,11,New Customers
CUST-1847,653,1,17786.93,3,1,4,314,8,Potential Loyalists
CUST-1848,1026,2,5199.25,2,2,2,222,6,Lost
CUST-1849,125,3,3082.6499999999996,5,3,2,532,10,Potential Loyalists
CUST-1850,781,3,29261.49,3,3,5,335,11,Loyal Customers
CUST-1851,482,3,17705.64,3,3,4,334,10,Loyal Customers
CUST-1852,221,3,32779.06,4,3,5,435,12,Loyal Customers
CUST-1853,2326,1,23656.409999999996,1,1,4,114,6,Lost
CUST-1854,128,3,22695.12,5,3,4,534,12,Loyal Customers
CUST-1855,148,3,33745.69,5,3,5,535,13,Loyal Customers
CUST-1856,2469,1,225.57,1,1,1,111,3,Lost
CUST-1857,431,2,1608.16,4,2,1,421,7,New Customers
CUST-1858,345,5,12165.12,4,5,3,453,12,Loyal Customers
CUST-1859,1018,3,5784.09,2,3,2,232,7,At Risk
CUST-1860,192,6,78958.17,5,5,5,555,15,Champions
CUST-1862,258,4,35614.439999999995,4,4,5,445,13,Champions
CUST-1863,874,3,19509.1,2,3,4,234,9,At Risk
CUST-1864,148,2,2005.8899999999999,5,2,1,521,8,New Customers
CUST-1865,1869,1,2500.8,1,1,1,111,3,Lost
CUST-1866,895,3,46411.33,2,3,5,235,10,At Risk
CUST-1867,992,2,7659.84,2,2,3,223,7,Lost
CUST-1868,378,4,8648.41,4,4,3,443,11,Loyal Customers
CUST-1869,32,2,3487.1200000000003,5,2,2,522,9,New Customers
CUST-1870,2181,1,1797.0,1,1,1,111,3,Lost
CUST-1871,328,4,46562.83,4,4,5,445,13,Champions
CUST-1872,73,4,11139.82,5,4,3,543,12,Loyal Customers
CUST-1873,818,2,3798.07,2,2,2,222,6,Lost
CUST-1874,610,3,41469.920000000006,3,3,5,335,11,Loyal Customers
CUST-1875,1457,5,11297.5,1,5,3,153,9,At Risk
CUST-1876,2305,3,9260.970000000001,1,3,3,133,7,At Risk
CUST-1877,25,5,38056.71000000001,5,5,5,555,15,Champions
CUST-1879,251,7,14573.410000000002,4,5,4,454,13,Champions
CUST-1880,871,2,11146.210000000001,2,2,3,223,7,Lost
CUST-1881,2259,3,25341.219999999998,1,3,4,134,8,At Risk
CUST-1882,967,3,2866.92,2,3,2,232,7,At Risk
CUST-1883,212,3,3454.6099999999997,4,3,2,432,9,Potential Loyalists
CUST-1884,400,2,2371.9700000000003,4,2,1,421,7,New Customers
CUST-1885,817,2,19551.49,2,2,4,224,8,Lost
CUST-1886,605,5,11596.15,3,5,3,353,11,Loyal Customers
CUST-1887,455,1,21834.18,4,1,4,414,9,New Customers
CUST-1888,614,3,8715.36,3,3,3,333,9,Loyal Customers
CUST-1889,1303,4,2920.31,2,4,2,242,8,At Risk
CUST-1890,1126,2,8388.599999999999,2,2,3,223,7,Lost
CUST-1891,1026,2,912.1800000000001,2,2,1,221,5,Lost
CUST-1892,2198,1,3055.2,1,1,2,112,4,Lost
CUST-1893,1599,2,4092.63,1,2,2,122,5,Lost
CUST-1894,2465,2,3079.9199999999996,1,2,2,122,5,Lost
CUST-1895,1879,2,922.74,1,2,1,121,4,Lost
CUST-1896,1023,2,24390.78,2,2,4,224,8,Lost
CUST-1897,2642,1,15983.48,1,1,4,114,6,Lost
CUST-1898,211,1,10229.59,4,1,3,413,8,New Customers
CUST-1899,1009,5,10944.49,2,5,3,253,10,At Risk
CUST-1900,283,6,8850.12,4,5,3,453,12,Loyal Customers
CUST-1901,1045,3,10103.019999999999,2,3,3,233,8,At Risk
